hotel_id,source_id,name,city,region,price_sar,star_rating,guest_rating,guest_rating_count,room_type,bed_type,max_persons,breakfast_included,free_cancellation,latitude,longitude,source_url,source,data_period,snapshot_date,retrieved_at,is_live
hotels_00107,3598606,Golden Dune Hotel,Ţurayf,Northern Borders,179,4,9.2,1,Small Double Room,1 bed (1 double),2,,True,31.6723575545476,38.6596888770905,https://www.booking.com/hotel/sa/golden-dune-turaif.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=359860616_247159084_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=108&highlighted_blocks=359860616_247159084_2_0_0&hpos=8&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=359860616_247159084_2_0_0__17910&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00108,1525301,Suite Inn Hotel Riyadh,Riyadh,Riyadh,182,4,8.4,1,Standard Apartment,1 bed (1 double),2,,True,24.694056251084,46.7110884189606,https://www.booking.com/hotel/sa/suite-inn-riyadh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=152530121_249055197_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=109&highlighted_blocks=152530121_249055197_0_0_0&hpos=9&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=152530121_249055197_0_0_0__18182&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00109,5700500,Business Tower,Nimrān,,183,4,8.1,113,Economy Double Room,2 beds (2 extra-large doubles),2,,True,19.9975106886028,42.6152528723526,https://www.booking.com/hotel/sa/brj-l-ml.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=570050002_220049566_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=110&highlighted_blocks=570050002_220049566_2_0_0&hpos=10&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=570050002_220049566_2_0_0__18300&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00110,876519,Sadeem Al Fajr Hotel Suites,Taif,Makkah,199,4,7.5,632,One-Bedroom Apartment,1 bed (1 single),2,,True,21.288304290128,40.4161270111581,https://www.booking.com/hotel/sa/sadeem-suites.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=87651901_190353096_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=111&highlighted_blocks=87651901_190353096_0_0_0&hpos=11&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=87651901_190353096_0_0_0__19900&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00111,4794664,Naviti Warwick Dammam,Dammam,Eastern Province,199,4,8.5,1,Standard Double Room,1 bed (1 extra-large double),2,,True,26.4592418466342,50.093667488729,https://www.booking.com/hotel/sa/naviti-warwick-dammam.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=479466401_237134159_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=112&highlighted_blocks=479466401_237134159_2_0_0&hpos=12&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=479466401_237134159_2_0_0__19900&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00112,3685075,AlBaha Palace Furnished Apartment,Al Bahah,Al Bahah,200,4,7.7,260,Double Room,1 bed (1 extra-large double),2,,True,20.0181546234611,41.4726524762573,https://www.booking.com/hotel/sa/qsr-lbh-llwhdt-lskny-lmfrwsh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=368507503_184339117_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=113&highlighted_blocks=368507503_184339117_2_0_0&hpos=13&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=368507503_184339117_2_0_0__19977&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00113,5836989,ضيافة الفيحاء Dayafat Alfayha'a,Riyadh,Riyadh,200,4,8.9,16,Deluxe Junior Suite,1 bed (1 large double),2,,True,24.687933,46.803294,https://www.booking.com/hotel/sa/dyf-lfyh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=583698901_227891427_2_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=114&highlighted_blocks=583698901_227891427_2_2_0&hpos=14&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=583698901_227891427_2_2_0__20000&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00114,6384318,الأوفاز 3 للوحدات السكنية,Nughaylah,,200,4,,,Double or Twin Room with Private Bathroom,2 beds (2 large doubles),4,,True,20.009925,42.619664,https://www.booking.com/hotel/sa/wfz-3-llwhdt-lskny.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=638431803_252966935_4_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=115&highlighted_blocks=638431803_252966935_4_0_0&hpos=15&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=638431803_252966935_4_0_0__20000&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00115,6190518,امواج الدار,Al Fayşalīyah,,200,4,,,Apartment,,2,,True,26.365922,50.075361,https://www.booking.com/hotel/sa/mwj-ldr-ldmm1.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=619051802_241565072_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=116&highlighted_blocks=619051802_241565072_2_0_0&hpos=16&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=619051802_241565072_2_0_0__20000&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00116,5313428,اجنحه ميثاق الفندقيه,Riyadh,Riyadh,200,4,6.7,107,Family Room,1 bed (1 single),2,True,True,24.7938159731357,46.7743432182465,https://www.booking.com/hotel/sa/jnhh-mythq-lfndqyh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=531342801_235839129_2_1_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=117&highlighted_blocks=531342801_235839129_2_1_0&hpos=17&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=531342801_235839129_2_1_0__20000&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00117,5922792,Hayat Al Riyadh Hotel,Riyadh,Riyadh,203,4,8.5,322,Deluxe Double or Twin Room,2 beds (2 singles),2,,True,24.6600974187461,46.7094564087372,https://www.booking.com/hotel/sa/fndq-hy-lryd.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=592279202_242840836_0_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=118&highlighted_blocks=592279202_242840836_0_2_0&hpos=18&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=592279202_242840836_0_2_0__20250&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00118,2648474,Sumou Al Khobar Hotel,Al Khobar,Eastern Province,210,4,8.3,1,Standard King Room,1 bed (1 large double),2,True,True,26.2713402327613,50.215976536274,https://www.booking.com/hotel/sa/sumou-alkhobar.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=264847410_203121827_2_1_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=119&highlighted_blocks=264847410_203121827_2_1_0&hpos=19&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=264847410_203121827_2_1_0__21000&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00119,5849745,( راندان ) Randan~,Riyadh,Riyadh,213,4,7.5,24,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",2,,True,24.6353737952456,46.5722681070404,https://www.booking.com/hotel/sa/rndn-randan.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=584974502_228751079_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=120&highlighted_blocks=584974502_228751079_2_0_0&hpos=20&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=584974502_228751079_2_0_0__21250&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00120,6229395,نوفا مخرج 25 الدائرى الجنوبى,Riyadh,Riyadh,215,4,6.3,5,Deluxe Double Room,1 bed (1 double),2,,True,24.596519,46.646863,https://www.booking.com/hotel/sa/nova-riyadh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=622939501_242686295_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=121&highlighted_blocks=622939501_242686295_2_0_0&hpos=21&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=622939501_242686295_2_0_0__21500&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00121,2871982,Address Sharurah Hotel,Sharurah,Najran,219,4,8.3,91,Standard Double Room,2 beds (2 singles),2,,True,17.494336,47.100416,https://www.booking.com/hotel/sa/rens-inn-sharourah.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=287198202_108305687_2_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=122&highlighted_blocks=287198202_108305687_2_2_0&hpos=22&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=287198202_108305687_2_2_0__21900&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00122,183809,Dammam Palace Hotel,Dammam,Eastern Province,220,4,8.1,1,Standard Twin Room,2 beds (2 singles),2,,True,26.4288274046326,50.1036603748799,https://www.booking.com/hotel/sa/dammam-palace.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=18380910_181957317_0_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=123&highlighted_blocks=18380910_181957317_0_2_0&hpos=23&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=18380910_181957317_0_2_0__22000&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00123,6132723,السمحة للوحدات السكنية,Jeddah,Makkah,225,4,,,King Studio with Sofa Bed,"2 beds (1 extra-large double, 1 sofa bed)",2,,True,21.737821,39.201172,https://www.booking.com/hotel/sa/lsmh-llwhdt-lskny.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=613272302_239896680_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=124&highlighted_blocks=613272302_239896680_2_0_0&hpos=24&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=613272302_239896680_2_0_0__22500&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00124,2013730,Best Western Plus Buraidah,Buraydah,Qassim,226,4,7.9,1,Grand Non-smoking 1 King Bed Room,,2,,,26.3629386791089,43.9301865175366,https://www.booking.com/hotel/sa/best-western-plus-buraidah.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=201373024_123505245_2_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=125&highlighted_blocks=201373024_123505245_2_2_0&hpos=25&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=201373024_123505245_2_2_0__22644&srepoch=1587182871&srpvid=b7ae1d0bdd6f009f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00125,2238301,Al Muhaidab Residence Al Ahsa,Al Ahsa,Eastern Province,229,4,8.1,1,Deluxe Double Room (2 Adults + 1 Child),1 bed (1 extra-large double),2,,True,25.3620676203119,49.5541567588225,https://www.booking.com/hotel/sa/garden-plaza-salmaniah.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=223830107_204140614_2_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=126&highlighted_blocks=223830107_204140614_2_2_0&hpos=1&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=223830107_204140614_2_2_0__22900&srepoch=1587182880&srpvid=11841d0f99d3006e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00126,3597731,Gulanar Hotel,Unayzah,Qassim,230,4,8.6,827,Standard Double Room,1 bed (1 large double),2,,True,26.0928055180451,43.9985034653321,https://www.booking.com/hotel/sa/fndq-jlnr.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=359773114_235869339_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=127&highlighted_blocks=359773114_235869339_2_0_0&hpos=2&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=359773114_235869339_2_0_0__23000&srepoch=1587182880&srpvid=11841d0f99d3006e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00127,458432,Intour Al Khafji Hotel,Al Khafji,Eastern Province,230,4,8.4,554,Standard Room,1 bed (1 large double),2,,True,28.461376930902,48.4861287474632,https://www.booking.com/hotel/sa/antour-al-khafji-for-furnished-aprtments.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=45843205_219837798_0_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=128&highlighted_blocks=45843205_219837798_0_42_0&hpos=3&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=45843205_219837798_0_42_0__23000&srepoch=1587182880&srpvid=11841d0f99d3006e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00128,5638019,Lahoya Hotel & Suites,Jeddah,Makkah,230,4,7.9,85,Standard Double Room,1 bed (1 double),2,,True,21.6050710128494,39.1164089205322,https://www.booking.com/hotel/sa/lahoya-aparthotel.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=563801905_230112438_0_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=129&highlighted_blocks=563801905_230112438_0_2_0&hpos=4&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=563801905_230112438_0_2_0__23040&srepoch=1587182880&srpvid=11841d0f99d3006e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00129,6269930,SEVEN PALACES HOTEL,Hafr Al Baten,Eastern Province,237,4,9.1,16,Budget Double Room,1 bed (1 large double),2,True,,28.428074020898,45.9747283326798,https://www.booking.com/hotel/sa/seven-palaces-hafer-al-baten.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=626993004_254318565_2_1_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=130&highlighted_blocks=626993004_254318565_2_1_0&hpos=5&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=626993004_254318565_2_1_0__23699&srepoch=1587182880&srpvid=11841d0f99d3006e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00130,1082562,Ofoq Al Raha Hotel Apartment,Taif,Makkah,239,4,8.6,842,One-Bedroom Apartment,1 bed (1 extra-large double),2,,True,21.3259689122384,40.4346777498722,https://www.booking.com/hotel/sa/fq-lrhh-llshqq-lfndqyh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=108256201_184422034_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=131&highlighted_blocks=108256201_184422034_2_0_0&hpos=6&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=108256201_184422034_2_0_0__23946&srepoch=1587182880&srpvid=11841d0f99d3006e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00131,1306380,Oasis Najran Hotel,Najran,Najran,245,4,8.8,595,Twin Room,2 beds (2 singles),2,,True,17.557069588741,44.2341183744522,https://www.booking.com/hotel/sa/oasis-najran-apartments.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=130638001_190380670_0_34_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=132&highlighted_blocks=130638001_190380670_0_34_0&hpos=7&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=130638001_190380670_0_34_0__24500&srepoch=1587182880&srpvid=11841d0f99d3006e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00132,1348653,Novotel Suites Riyadh Dyar,Riyadh,Riyadh,248,4,7.1,1,Standard Queen Room,1 bed (1 large double),2,,,24.70737,46.676333,https://www.booking.com/hotel/sa/suite-novotel-riyadh-dyar.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=134865301_94589967_2_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=133&highlighted_blocks=134865301_94589967_2_42_0&hpos=8&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=134865301_94589967_2_42_0__24750&srepoch=1587182880&srpvid=11841d0f99d3006e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00133,1755842,Al Rashid Residence,Al Khobar,Eastern Province,250,4,8.5,1,Studio,1 bed (1 extra-large double),2,,True,26.2933380348301,50.1803272658844,https://www.booking.com/hotel/sa/lrshd-rzydns.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=175584201_233219877_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=134&highlighted_blocks=175584201_233219877_0_0_0&hpos=9&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=175584201_233219877_0_0_0__25000&srepoch=1587182880&srpvid=11841d0f99d3006e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
