canonical_id,source,source_entity_id,entity_type,name,city,region
RYD_000756,riyadh_places_kaggle,places_03138,place,Artisan Bekary,Riyadh,Riyadh
RYD_000757,riyadh_places_kaggle,places_03641,place,Arto Cafe,Riyadh,Riyadh
RYD_000758,riyadh_places_kaggle,places_07096,place,Arto Cafe,Riyadh,Riyadh
RYD_000759,riyadh_places_kaggle,places_02454,place,Arumense Pizza,Riyadh,Riyadh
RYD_000760,riyadh_places_kaggle,places_06238,place,Arwa 50 Fakehah,Riyadh,Riyadh
RYD_000761,riyadh_places_kaggle,places_04180,place,Arwana Artisan Bakehouse,Riyadh,Riyadh
RYD_000762,riyadh_places_kaggle,places_06930,place,Asal Almadhaq Alhalabi,Riyadh,Riyadh
RYD_000763,riyadh_places_kaggle,places_07514,place,Asalat Alsham,Riyadh,Riyadh
RYD_000764,riyadh_places_kaggle,places_05536,place,Asalt Alporj,Riyadh,Riyadh
RYD_000765,riyadh_places_kaggle,places_01731,place,Asalt Coffee Alshiukh,Riyadh,Riyadh
RYD_000766,booking_kaggle,hotels_00231,hotel,Ascott Rafal Olaya Riyadh,Riyadh,Riyadh
RYD_000767,riyadh_places_kaggle,places_03802,place,Aseeb Restaurant,Riyadh,Riyadh
RYD_000768,riyadh_places_kaggle,places_05844,place,Aseeb tea,Riyadh,Riyadh
RYD_000769,riyadh_places_kaggle,places_03350,place,Aseel Nabulsieh Kunafa,Riyadh,Riyadh
RYD_000770,riyadh_places_kaggle,places_07226,place,Aseel Nabulsieh Kunafa,Riyadh,Riyadh
RYD_000771,riyadh_places_kaggle,places_08293,place,Aseel Nabulsieh Kunafa,Riyadh,Riyadh
RYD_000772,riyadh_places_kaggle,places_03409,place,Aseer time,Riyadh,Riyadh
RYD_000773,riyadh_places_kaggle,places_05532,place,Aseer time,Riyadh,Riyadh
RYD_000774,riyadh_places_kaggle,places_06913,place,Aseer time,Riyadh,Riyadh
RYD_000775,riyadh_places_kaggle,places_07460,place,Aseer time,Riyadh,Riyadh
RYD_000776,riyadh_places_kaggle,places_08348,place,Aseer time,Riyadh,Riyadh
RYD_000777,riyadh_places_kaggle,places_08684,place,Aseer time,Riyadh,Riyadh
RYD_000778,riyadh_places_kaggle,places_02297,place,Asha kunafa,Riyadh,Riyadh
RYD_000779,riyadh_places_kaggle,places_06378,place,Ashal,Riyadh,Riyadh
RYD_000780,riyadh_places_kaggle,places_05503,place,Ashbiz,Riyadh,Riyadh
RYD_000781,riyadh_places_kaggle,places_07080,place,Ashhaa Falafil Alshaam,Riyadh,Riyadh
RYD_000782,riyadh_places_kaggle,places_03250,place,Ashjar Cafe,Riyadh,Riyadh
RYD_000783,riyadh_places_kaggle,places_03254,place,Ashjar Gifts,Riyadh,Riyadh
RYD_000784,riyadh_places_kaggle,places_06309,place,Ashkal Cafe And Diwaniyah,Riyadh,Riyadh
RYD_000785,riyadh_places_kaggle,places_06050,place,Asian,Riyadh,Riyadh
RYD_000786,riyadh_places_kaggle,places_04323,place,Asian Hub,Riyadh,Riyadh
RYD_000787,riyadh_places_kaggle,places_00069,place,Asian Taste,Riyadh,Riyadh
RYD_000788,riyadh_places_kaggle,places_03559,place,Asilah Shawarma,Riyadh,Riyadh
RYD_000789,riyadh_places_kaggle,places_06495,place,Asilah Shawarma,Riyadh,Riyadh
RYD_000790,riyadh_places_kaggle,places_04868,place,Asl Al Fataer,Riyadh,Riyadh
RYD_000791,riyadh_places_kaggle,places_04968,place,Asl Al Fatirh Al Demeshqiah,Riyadh,Riyadh
RYD_000792,riyadh_places_kaggle,places_08098,place,Asryat,Riyadh,Riyadh
RYD_000793,riyadh_places_kaggle,places_08099,place,Asseela,Riyadh,Riyadh
RYD_000794,riyadh_places_kaggle,places_04914,place,Atayeb Latin Luqaimat,Riyadh,Riyadh
RYD_000795,riyadh_places_kaggle,places_07092,place,Atayeb Neama Restaurant,Riyadh,Riyadh
RYD_000796,riyadh_places_kaggle,places_05283,place,Atheer Al Bahr Seafood Restaurant,Riyadh,Riyadh
RYD_000797,riyadh_places_kaggle,places_07952,place,Atlal Al Rafdeen,Riyadh,Riyadh
RYD_000798,riyadh_places_kaggle,places_04402,place,Atyaf Garden,Riyadh,Riyadh
RYD_000799,booking_kaggle,hotels_00374,hotel,Auris Al Fanar Apartments,Riyadh,Riyadh
RYD_000800,riyadh_places_kaggle,places_01727,place,Aurora Healthy Food,Riyadh,Riyadh
RYD_000801,riyadh_places_kaggle,places_01630,place,Autumn Flower,Riyadh,Riyadh
RYD_000802,booking_kaggle,hotels_00869,hotel,Avene For Furnished Residential Units,Ad Dawādimī,Riyadh
RYD_000803,riyadh_places_kaggle,places_03481,place,Avocado Juices Recipe,Riyadh,Riyadh
RYD_000804,riyadh_places_kaggle,places_05739,place,Avocado Juices Recipe,Riyadh,Riyadh
RYD_000805,riyadh_places_kaggle,places_08128,place,Avocado Juices Recipe,Riyadh,Riyadh
RYD_000806,riyadh_places_kaggle,places_02155,place,Avon Cake,Riyadh,Riyadh
RYD_000807,riyadh_places_kaggle,places_03630,place,Avon Cake,Riyadh,Riyadh
RYD_000808,riyadh_places_kaggle,places_07306,place,Avon Cake,Riyadh,Riyadh
RYD_000809,riyadh_places_kaggle,places_08694,place,Awafi,Riyadh,Riyadh
RYD_000810,riyadh_places_kaggle,places_00147,place,Awal foal,Riyadh,Riyadh
RYD_000811,riyadh_places_kaggle,places_03791,place,Awani,Riyadh,Riyadh
RYD_000812,riyadh_places_kaggle,places_06790,place,Awani,Riyadh,Riyadh
RYD_000813,riyadh_places_kaggle,places_04016,place,Awka Delicious Pizza,Riyadh,Riyadh
RYD_000814,riyadh_places_kaggle,places_05176,place,Awraq Enab,Riyadh,Riyadh
RYD_000815,riyadh_places_kaggle,places_06625,place,Awraq Enab,Riyadh,Riyadh
RYD_000816,riyadh_places_kaggle,places_07693,place,Awraq Enab,Riyadh,Riyadh
RYD_000817,riyadh_places_kaggle,places_01681,place,Awshal,Riyadh,Riyadh
RYD_000818,riyadh_places_kaggle,places_03251,place,Awtar Alshay,Riyadh,Riyadh
RYD_000819,riyadh_places_kaggle,places_07459,place,Ayam Darb Alzalag,Riyadh,Riyadh
RYD_000820,riyadh_places_kaggle,places_02964,place,Ayla's choice,Riyadh,Riyadh
RYD_000821,riyadh_places_kaggle,places_04126,place,Ayti Nayt,Riyadh,Riyadh
RYD_000822,riyadh_places_kaggle,places_05799,place,Ayti Nayt,Riyadh,Riyadh
RYD_000823,riyadh_places_kaggle,places_01500,place,Azaal,Riyadh,Riyadh
RYD_000824,riyadh_places_kaggle,places_05325,place,Azaal,Riyadh,Riyadh
RYD_000825,riyadh_places_kaggle,places_07122,place,Azaal,Riyadh,Riyadh
RYD_000826,riyadh_places_kaggle,places_04349,place,Azain Hauz,Riyadh,Riyadh
RYD_000827,riyadh_places_kaggle,places_07091,place,Azeez alburger,Riyadh,Riyadh
RYD_000828,riyadh_places_kaggle,places_04226,place,Azez steak,Riyadh,Riyadh
RYD_000829,riyadh_places_kaggle,places_03942,place,Azhar,Riyadh,Riyadh
RYD_000830,riyadh_places_kaggle,places_01089,place,Azhar habiba,Riyadh,Riyadh
RYD_000831,riyadh_places_kaggle,places_04321,place,Azma indian restaurant,Riyadh,Riyadh
RYD_000832,riyadh_places_kaggle,places_05160,place,Azul Sushi,Riyadh,Riyadh
RYD_000833,riyadh_places_kaggle,places_06288,place,Azzun,Riyadh,Riyadh
RYD_000834,riyadh_places_kaggle,places_05952,place,B Cafe,Riyadh,Riyadh
RYD_000835,riyadh_places_kaggle,places_05049,place,B L U Burger,Riyadh,Riyadh
RYD_000836,riyadh_places_kaggle,places_04239,place,B chicken,Riyadh,Riyadh
RYD_000837,riyadh_places_kaggle,places_03755,place,B-Station,Riyadh,Riyadh
RYD_000838,riyadh_places_kaggle,places_03144,place,B. Beirut,Riyadh,Riyadh
RYD_000839,riyadh_places_kaggle,places_01762,place,B1 Grilled Burger,Riyadh,Riyadh
RYD_000840,riyadh_places_kaggle,places_01936,place,B1 Grilled Burger,Riyadh,Riyadh
RYD_000841,riyadh_places_kaggle,places_07189,place,B1 Grilled Burger,Riyadh,Riyadh
RYD_000842,riyadh_places_kaggle,places_08258,place,B1 Grilled Burger,Riyadh,Riyadh
RYD_000843,riyadh_places_kaggle,places_01682,place,BABSIL breakfast,Riyadh,Riyadh
RYD_000844,riyadh_places_kaggle,places_06459,place,BABSIL breakfast,Riyadh,Riyadh
RYD_000845,riyadh_places_kaggle,places_08349,place,BAHR SHAMIAT,Riyadh,Riyadh
RYD_000846,riyadh_places_kaggle,places_03271,place,BAIT AL KATAKIT,Riyadh,Riyadh
RYD_000847,riyadh_places_kaggle,places_05713,place,BAIT AL KATAKIT,Riyadh,Riyadh
RYD_000848,riyadh_places_kaggle,places_06538,place,BAIT AL KATAKIT,Riyadh,Riyadh
RYD_000849,riyadh_places_kaggle,places_07461,place,BAIT AL KATAKIT,Riyadh,Riyadh
RYD_000850,riyadh_places_kaggle,places_08240,place,BAIT AL KATAKIT,Riyadh,Riyadh
RYD_000851,riyadh_places_kaggle,places_08831,place,BAIT AL KATAKIT,Riyadh,Riyadh
RYD_000852,riyadh_places_kaggle,places_03027,place,BAKE HOUSE,Riyadh,Riyadh
RYD_000853,riyadh_places_kaggle,places_05570,place,BAKE HOUSE,Riyadh,Riyadh
RYD_000854,riyadh_places_kaggle,places_08214,place,BAKE HOUSE,Riyadh,Riyadh
RYD_000855,riyadh_places_kaggle,places_04565,place,BAKED AND MORE,Riyadh,Riyadh
RYD_000856,riyadh_places_kaggle,places_03514,place,BAKERIQUE,Riyadh,Riyadh
RYD_000857,riyadh_places_kaggle,places_01407,place,BAKS,Riyadh,Riyadh
RYD_000858,riyadh_places_kaggle,places_00015,place,BANA,Riyadh,Riyadh
RYD_000859,riyadh_places_kaggle,places_01340,place,BARAKA,Riyadh,Riyadh
RYD_000860,riyadh_places_kaggle,places_08153,place,BARKIF,Riyadh,Riyadh
RYD_000861,riyadh_places_kaggle,places_03799,place,BARRRID,Riyadh,Riyadh
RYD_000862,booking_kaggle,hotels_00552,hotel,BATHA,Riyadh,Riyadh
RYD_000863,riyadh_places_kaggle,places_03595,place,BAYT AL KEIMARIEH RESTAURANT,Riyadh,Riyadh
RYD_000864,riyadh_places_kaggle,places_05144,place,BBQ Askander,Riyadh,Riyadh
RYD_000865,riyadh_places_kaggle,places_03188,place,BE HEALTHY,Riyadh,Riyadh
RYD_000866,riyadh_places_kaggle,places_03197,place,BEAT,Riyadh,Riyadh
RYD_000867,riyadh_places_kaggle,places_05572,place,BEAT,Riyadh,Riyadh
RYD_000868,riyadh_places_kaggle,places_01403,place,BEIKA,Riyadh,Riyadh
RYD_000869,riyadh_places_kaggle,places_03445,place,BELLBIRD‏‏,Riyadh,Riyadh
RYD_000870,riyadh_places_kaggle,places_01789,place,BELONG,Riyadh,Riyadh
RYD_000871,riyadh_places_kaggle,places_04851,place,BERRY SEASON JUICES,Riyadh,Riyadh
RYD_000872,riyadh_places_kaggle,places_07534,place,BERRY SEASON JUICES,Riyadh,Riyadh
RYD_000873,riyadh_places_kaggle,places_04286,place,BET Burger,Riyadh,Riyadh
RYD_000874,riyadh_places_kaggle,places_00455,place,BID EUYUN,Riyadh,Riyadh
RYD_000875,riyadh_places_kaggle,places_00746,place,BID EUYUN,Riyadh,Riyadh
RYD_000876,riyadh_places_kaggle,places_05088,place,BIG BEE FAST FOOD,Riyadh,Riyadh
RYD_000877,riyadh_places_kaggle,places_01694,place,BIN SHRIMP,Riyadh,Riyadh
RYD_000878,riyadh_places_kaggle,places_01847,place,BIN SHRIMP,Riyadh,Riyadh
RYD_000879,riyadh_places_kaggle,places_02184,place,BIN SHRIMP,Riyadh,Riyadh
RYD_000880,riyadh_places_kaggle,places_02980,place,BIN SHRIMP,Riyadh,Riyadh
RYD_000880,riyadh_places_kaggle,places_02983,place,Dr. Shrimp,Riyadh,Riyadh
RYD_000881,riyadh_places_kaggle,places_07249,place,BIN SHRIMP,Riyadh,Riyadh
RYD_000882,riyadh_places_kaggle,places_03671,place,BIOX Bakery,Riyadh,Riyadh
RYD_000883,riyadh_places_kaggle,places_08248,place,BIRZ,Riyadh,Riyadh
RYD_000884,riyadh_places_kaggle,places_04729,place,BISTRO,Riyadh,Riyadh
RYD_000885,riyadh_places_kaggle,places_00446,place,BIue Beach,Riyadh,Riyadh
RYD_000886,riyadh_places_kaggle,places_00893,place,BLABAN,Riyadh,Riyadh
RYD_000887,riyadh_places_kaggle,places_04437,place,BLABAN,Riyadh,Riyadh
RYD_000888,riyadh_places_kaggle,places_07509,place,BLABAN,Riyadh,Riyadh
RYD_000889,riyadh_places_kaggle,places_07887,place,BLABAN,Riyadh,Riyadh
RYD_000890,riyadh_places_kaggle,places_05886,place,BLACK WOLF,Riyadh,Riyadh
RYD_000891,riyadh_places_kaggle,places_01240,place,BLANCA,Riyadh,Riyadh
RYD_000892,riyadh_places_kaggle,places_05949,place,BLOG Coffee,Riyadh,Riyadh
RYD_000893,riyadh_places_kaggle,places_07573,place,BLOG Coffee,Riyadh,Riyadh
RYD_000894,riyadh_places_kaggle,places_03143,place,BLUE STAR,Riyadh,Riyadh
RYD_000895,riyadh_places_kaggle,places_06287,place,BN cafe,Riyadh,Riyadh
RYD_000896,riyadh_places_kaggle,places_00982,place,BO KEES,Riyadh,Riyadh
RYD_000897,riyadh_places_kaggle,places_02916,place,BO KEES,Riyadh,Riyadh
RYD_000898,riyadh_places_kaggle,places_03040,place,BOFEYA 90,Riyadh,Riyadh
RYD_000899,riyadh_places_kaggle,places_06066,place,BOMBASTIC,Riyadh,Riyadh
RYD_000900,riyadh_places_kaggle,places_02819,place,BONHEUR,Riyadh,Riyadh
RYD_000901,riyadh_places_kaggle,places_04593,place,BOREK KAHVE &amp; RESTO,Riyadh,Riyadh
RYD_000902,riyadh_places_kaggle,places_02748,place,BOWTIE,Riyadh,Riyadh
RYD_000903,riyadh_places_kaggle,places_05523,place,BOWTIE,Riyadh,Riyadh
RYD_000904,riyadh_places_kaggle,places_01496,place,BQ,Riyadh,Riyadh
RYD_000905,riyadh_places_kaggle,places_04761,place,BRANDO SHAWARMA,Riyadh,Riyadh
RYD_000906,riyadh_places_kaggle,places_01336,place,BREAKFAST EXPEDITION,Riyadh,Riyadh
RYD_000907,riyadh_places_kaggle,places_03023,place,BREST,Riyadh,Riyadh
RYD_000908,riyadh_places_kaggle,places_07640,place,BREST,Riyadh,Riyadh
RYD_000909,riyadh_places_kaggle,places_02613,place,BREW92,Riyadh,Riyadh
RYD_000910,riyadh_places_kaggle,places_04363,place,BRNX,Riyadh,Riyadh
RYD_000911,riyadh_places_kaggle,places_02778,place,BUKHARI MALAK,Riyadh,Riyadh
RYD_000912,riyadh_places_kaggle,places_06688,place,BUKHARI MQAMMAR,Riyadh,Riyadh
RYD_000913,riyadh_places_kaggle,places_07484,place,BUKHARI MQAMMAR,Riyadh,Riyadh
RYD_000914,riyadh_places_kaggle,places_00394,place,BUKHARY CORNER RESTAURANT,Riyadh,Riyadh
RYD_000915,riyadh_places_kaggle,places_00972,place,BUNDT BAKERY,Riyadh,Riyadh
RYD_000916,riyadh_places_kaggle,places_02650,place,BUNDT BAKERY,Riyadh,Riyadh
RYD_000917,riyadh_places_kaggle,places_07522,place,BUNDT BAKERY,Riyadh,Riyadh
RYD_000918,riyadh_places_kaggle,places_08027,place,BUNDT BAKERY,Riyadh,Riyadh
RYD_000919,riyadh_places_kaggle,places_01286,place,BUNWICH,Riyadh,Riyadh
RYD_000920,riyadh_places_kaggle,places_07754,place,BURGER DN,Riyadh,Riyadh
RYD_000921,riyadh_places_kaggle,places_04528,place,BURGER MANHATTAN,Riyadh,Riyadh
RYD_000922,riyadh_places_kaggle,places_06574,place,BURGER PASHA,Riyadh,Riyadh
RYD_000923,riyadh_places_kaggle,places_00124,place,BURGER R,Riyadh,Riyadh
RYD_000924,riyadh_places_kaggle,places_00212,place,BURGEREGO,Riyadh,Riyadh
RYD_000925,riyadh_places_kaggle,places_01408,place,BURGEREGO,Riyadh,Riyadh
RYD_000925,riyadh_places_kaggle,places_01409,place,GEZER BURGER,Riyadh,Riyadh
RYD_000926,riyadh_places_kaggle,places_03813,place,BURGEREGO,Riyadh,Riyadh
RYD_000927,riyadh_places_kaggle,places_08378,place,BURGEREGO,Riyadh,Riyadh
RYD_000927,riyadh_places_kaggle,places_08379,place,GEZER BURGER,Riyadh,Riyadh
RYD_000928,riyadh_places_kaggle,places_03447,place,BURGERINA,Riyadh,Riyadh
RYD_000929,riyadh_places_kaggle,places_07701,place,BURGERINA,Riyadh,Riyadh
RYD_000930,riyadh_places_kaggle,places_08070,place,BURGERINA,Riyadh,Riyadh
RYD_000931,riyadh_places_kaggle,places_05103,place,BURGERS LDN,Riyadh,Riyadh
RYD_000932,riyadh_places_kaggle,places_04351,place,BURGERTTO,Riyadh,Riyadh
RYD_000933,riyadh_places_kaggle,places_03125,place,BURJ LULU RESTURANT,Riyadh,Riyadh
RYD_000934,riyadh_places_kaggle,places_07030,place,BUSU,Riyadh,Riyadh
RYD_000935,riyadh_places_kaggle,places_01761,place,BVB Black Velvet Burger,Riyadh,Riyadh
RYD_000936,riyadh_places_kaggle,places_06844,place,BVB Black Velvet Burger,Riyadh,Riyadh
RYD_000937,riyadh_places_kaggle,places_07186,place,BVB Black Velvet Burger,Riyadh,Riyadh
RYD_000938,riyadh_places_kaggle,places_08257,place,BVB Black Velvet Burger,Riyadh,Riyadh
RYD_000939,riyadh_places_kaggle,places_02081,place,BWL SALAD,Riyadh,Riyadh
RYD_000940,riyadh_places_kaggle,places_01101,place,Baalbek Restaurant,Riyadh,Riyadh
RYD_000941,riyadh_places_kaggle,places_00586,place,Baan Thai,Riyadh,Riyadh
RYD_000942,riyadh_places_kaggle,places_07957,place,Bab Al-Saad,Riyadh,Riyadh
RYD_000943,riyadh_places_kaggle,places_06721,place,Bab Alreem Restaurant,Riyadh,Riyadh
RYD_000944,riyadh_places_kaggle,places_01447,place,Bab Bw Khawkha,Riyadh,Riyadh
RYD_000945,riyadh_places_kaggle,places_01234,place,Bab Mashwi,Riyadh,Riyadh
RYD_000946,riyadh_places_kaggle,places_03770,place,Bab Mashwi,Riyadh,Riyadh
RYD_000947,riyadh_places_kaggle,places_00182,place,Bab Sharqi,Riyadh,Riyadh
RYD_000948,riyadh_places_kaggle,places_02728,place,Bab Sharqi,Riyadh,Riyadh
RYD_000949,riyadh_places_kaggle,places_05367,place,Bab Sharqi,Riyadh,Riyadh
RYD_000950,riyadh_places_kaggle,places_06446,place,Bab Sharqi,Riyadh,Riyadh
RYD_000951,riyadh_places_kaggle,places_07373,place,Bab Sharqi,Riyadh,Riyadh
RYD_000952,riyadh_places_kaggle,places_08750,place,Bab Sharqi,Riyadh,Riyadh
RYD_000953,riyadh_places_kaggle,places_00032,place,Bab Sharqi Coffee,Riyadh,Riyadh
RYD_000954,riyadh_places_kaggle,places_04134,place,Bab Sharqi Restaurant,Riyadh,Riyadh
RYD_000955,riyadh_places_kaggle,places_04799,place,Bab Sreja,Riyadh,Riyadh
RYD_000956,riyadh_places_kaggle,places_00108,place,Bab Tuma,Riyadh,Riyadh
RYD_000957,riyadh_places_kaggle,places_05565,place,Bab Tuma,Riyadh,Riyadh
RYD_000957,riyadh_places_kaggle,places_05566,place,Bab Touma Grill,Riyadh,Riyadh
RYD_000958,riyadh_places_kaggle,places_07529,place,Bab Tuma,Riyadh,Riyadh
RYD_000959,riyadh_places_kaggle,places_05965,place,Baba Khabbaz,Riyadh,Riyadh
RYD_000960,riyadh_places_kaggle,places_02966,place,Baba Saleem,Riyadh,Riyadh
RYD_000961,riyadh_places_kaggle,places_02362,place,Baba Sultan pizza and pies,Riyadh,Riyadh
RYD_000962,riyadh_places_kaggle,places_08230,place,Baba Sultan pizza and pies,Riyadh,Riyadh
RYD_000963,riyadh_places_kaggle,places_04620,place,Baba chow,Riyadh,Riyadh
RYD_000964,riyadh_places_kaggle,places_04538,place,Babel Iraqi Restaurants,Riyadh,Riyadh
RYD_000965,riyadh_places_kaggle,places_03646,place,Babkia bakery,Riyadh,Riyadh
RYD_000966,riyadh_places_kaggle,places_06115,place,Babsail,Riyadh,Riyadh
RYD_000967,riyadh_places_kaggle,places_08078,place,Babsail,Riyadh,Riyadh
RYD_000968,riyadh_places_kaggle,places_01684,place,Babsail for Foul,Riyadh,Riyadh
RYD_000969,riyadh_places_kaggle,places_06461,place,Babsail for Foul,Riyadh,Riyadh
RYD_000970,riyadh_places_kaggle,places_03504,place,Babu town,Riyadh,Riyadh
RYD_000971,riyadh_places_kaggle,places_04446,place,Babulal,Riyadh,Riyadh
RYD_000972,riyadh_places_kaggle,places_02749,place,Baby bans,Riyadh,Riyadh
RYD_000973,riyadh_places_kaggle,places_03829,place,Baby bans,Riyadh,Riyadh
RYD_000974,riyadh_places_kaggle,places_01581,place,Backet Broast,Riyadh,Riyadh
RYD_000974,riyadh_places_kaggle,places_01582,place,BACKET Burger,Riyadh,Riyadh
RYD_000975,riyadh_places_kaggle,places_03832,place,Baco,Riyadh,Riyadh
RYD_000976,riyadh_places_kaggle,places_05624,place,Baco,Riyadh,Riyadh
RYD_000977,riyadh_places_kaggle,places_02220,place,Bad Boy Burger,Riyadh,Riyadh
RYD_000978,riyadh_places_kaggle,places_04800,place,Bad Boy Burger,Riyadh,Riyadh
RYD_000979,riyadh_places_kaggle,places_00617,place,Badia Al Sharq,Riyadh,Riyadh
RYD_000980,riyadh_places_kaggle,places_07932,place,Badia zamarrud Restaurant,Riyadh,Riyadh
RYD_000981,riyadh_places_kaggle,places_04824,place,Badr Al Bukhari,Riyadh,Riyadh
RYD_000982,riyadh_places_kaggle,places_05158,place,Badr Al Mishal fast food buffet,Riyadh,Riyadh
RYD_000983,riyadh_places_kaggle,places_00734,place,Bagel &amp; Co,Riyadh,Riyadh
RYD_000983,riyadh_places_kaggle,places_00745,place,Avo &amp;Co,Riyadh,Riyadh
RYD_000984,riyadh_places_kaggle,places_03859,place,Bagel &amp; Co,Riyadh,Riyadh
RYD_000984,riyadh_places_kaggle,places_03869,place,Avo &amp;Co,Riyadh,Riyadh
RYD_000985,riyadh_places_kaggle,places_01091,place,Bagel Brothers,Riyadh,Riyadh
RYD_000986,riyadh_places_kaggle,places_06544,place,Bagel Brothers,Riyadh,Riyadh
RYD_000987,riyadh_places_kaggle,places_00919,place,Bagelato,Riyadh,Riyadh
RYD_000988,riyadh_places_kaggle,places_06543,place,Bagelato,Riyadh,Riyadh
RYD_000989,riyadh_places_kaggle,places_07702,place,Bagelato,Riyadh,Riyadh
RYD_000990,riyadh_places_kaggle,places_00926,place,Baggio,Riyadh,Riyadh
RYD_000991,riyadh_places_kaggle,places_06806,place,Baggio,Riyadh,Riyadh
RYD_000992,riyadh_places_kaggle,places_04409,place,Baghsh burger,Riyadh,Riyadh
RYD_000993,riyadh_places_kaggle,places_08007,place,Baharna lilmakulat albahria,Riyadh,Riyadh
RYD_000994,riyadh_places_kaggle,places_07762,place,Bahr alhijaz,Riyadh,Riyadh
RYD_000995,riyadh_places_kaggle,places_06215,place,Bahr symbol sweets,Riyadh,Riyadh
RYD_000996,riyadh_places_kaggle,places_08242,place,Bahrya,Riyadh,Riyadh
RYD_000997,riyadh_places_kaggle,places_06629,place,Bait Akbar,Riyadh,Riyadh
RYD_000998,riyadh_places_kaggle,places_03945,place,Bait Al Furouj,Riyadh,Riyadh
RYD_000999,riyadh_places_kaggle,places_04556,place,Bait Al Haneeth,Riyadh,Riyadh
RYD_001000,riyadh_places_kaggle,places_05693,place,Bait Al Haneeth,Riyadh,Riyadh
RYD_001001,riyadh_places_kaggle,places_03201,place,Bait Donya,Riyadh,Riyadh
RYD_001002,riyadh_places_kaggle,places_05574,place,Bait Donya,Riyadh,Riyadh
RYD_001003,riyadh_places_kaggle,places_07715,place,Bait Donya,Riyadh,Riyadh
RYD_001004,riyadh_places_kaggle,places_08428,place,Bait Donya,Riyadh,Riyadh
RYD_001005,riyadh_places_kaggle,places_04398,place,Bait Mezza,Riyadh,Riyadh
RYD_001006,riyadh_places_kaggle,places_07022,place,Bait Mezza,Riyadh,Riyadh
RYD_001007,riyadh_places_kaggle,places_07622,place,Bait Mezza,Riyadh,Riyadh
RYD_001008,riyadh_places_kaggle,places_00193,place,Baithak Restaurant,Riyadh,Riyadh
RYD_001009,riyadh_places_kaggle,places_03675,place,Baix,Riyadh,Riyadh
RYD_001010,riyadh_places_kaggle,places_00060,place,Baja,Riyadh,Riyadh
RYD_001011,riyadh_places_kaggle,places_02796,place,Baja,Riyadh,Riyadh
RYD_001012,riyadh_places_kaggle,places_05292,place,Baja,Riyadh,Riyadh
RYD_001013,riyadh_places_kaggle,places_06426,place,Baja,Riyadh,Riyadh
RYD_001014,riyadh_places_kaggle,places_06763,place,Baja,Riyadh,Riyadh
RYD_001015,riyadh_places_kaggle,places_07150,place,Baja,Riyadh,Riyadh
RYD_001016,riyadh_places_kaggle,places_07935,place,Baja,Riyadh,Riyadh
RYD_001017,riyadh_places_kaggle,places_08643,place,Baja,Riyadh,Riyadh
RYD_001018,riyadh_places_kaggle,places_06626,place,Baja Zaman,Riyadh,Riyadh
RYD_001019,riyadh_places_kaggle,places_00797,place,Bak Bak Chicken,Riyadh,Riyadh
RYD_001020,riyadh_places_kaggle,places_08628,place,Bak Pastry,Riyadh,Riyadh
RYD_001021,riyadh_places_kaggle,places_00378,place,Baka Kitchen,Riyadh,Riyadh
RYD_001022,riyadh_places_kaggle,places_03907,place,Baka Kitchen,Riyadh,Riyadh
RYD_001023,riyadh_places_kaggle,places_05820,place,Baka Kitchen,Riyadh,Riyadh
RYD_001024,riyadh_places_kaggle,places_06367,place,Bakdash ice cream,Riyadh,Riyadh
